Transaction ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Journey Status,Reason for Delay,Refund Request
1d544725-271f-4700-aef7,15-03-2024,09:41:35,Station,Credit Card  ,,standard,ADVANCE,76.0,Liverpool Lime Street,London Euston,2024-03-16,8:00 AM,10:15:00,10:47:00,delayed  , Weather,No
a109169b-f5c6-41f4-b9a8,12-01-2024,15:06:09,STATION,Credit Card,NULL,Standard  , Anytime,7.0,Birmingham New Street, Liverpool Lime Street,12-01-2024,16:30:00,6:00 PM,18:00:00,On Time,None,false
63bb3e78-348a-4cdf-b84b,"February 10, 2024",08:22:05, Online  ,Credit Card,,Standard,ADVANCE,,London Paddington,Oxford,11/02/2024,07:45:00,9:15 AM,09:15:00,ON TIME  ,,N/A
85cdc6ad02fe4f96a295,11/02/2024,12:11:12,Online, Contactless,Adult,Standrd,Off-Peak,4.0, Manchester Piccadilly, Sheffield,2024-02-11,13:30:00,2:15 PM,14:15:00,On Time,n/a,FALSE
38f66fb8-baae-4622-8b36,04/02/2024,8:21 PM,Online  ,credit card,,Standard,Advance,8.0,LONDON ST PANCRAS,Birmingham New Street,2024-02-15,6:45 PM,20:05:00,8:05 PM,on time,,FALSE
42857b03-8d6f-4341-84f1,04/23/2024,17:58:08,Online,CONTACTLESS,Adult,Standrd,Advance  ,2.0,Manchester Piccadilly, Liverpool Lime Street,2024/04/24,4:15 PM,16:45:00,4:45 PM,On Time  ,NULL,FALSE
27bd740b-c534-4107-8fc3,22-03-2024,13:11:52,Station,Credit Card,None,Standard  ,OFF-PEAK,19.0,London Paddington,READING  ,03/22/2024,2:30 PM,15:30:00,15:30:00,on time,,FALSE
472b85b7-f272-4cbc-9310,07/01/2024,09:38:29,Online,Credit Card,,Standard,Advance,-8.0,London St Pancras,Birmingham New Street,"January 08, 2024",8:00 AM,09:20:00,9:20 AM,On Time,,NULL
119d0211-fdbb-4c87-ae35,02/14/2024,21:47:52,ONLINE  , Credit Card, adult  ,standard,Advance,8.0,London Paddington, Reading,"February 21, 2024",8:15 PM,21:15:00,21:15:00,On-Time,,0
1117c49a-ade7-4152-b949,2024-01-05,9:40 AM,online,Credit Card,Adult,Standard,Advance,,London Euston,Manchester Piccadilly,2024-01-06,08:00:00,09:50:00,09:50:00,On Time,n/a,false
dd908732-c44e-4daa-b5ad,2024-01-02,5:22 PM,online  ,CC,disabled,Standard,Anytime,43.0,LONDON ST PANCRAS,Wolverhampton  ,2024-01-02,6:45 PM,20:15:00,20:15:00,ON TIME,,0
8f493891-1cd5-4877-9c23,07-01-2024,6:35 PM, Station,Credit Card,Disabled,Standard,Advance,48.0,London Euston, Manchester Piccadilly,2024/01/08,17:00:00,18:50:00,18:50:00, ON TIME,,FALSE
e47d5bdc-eb08-4ad6-aaec,20/03/2024,08:26:27,Online,CREDIT CARD  ,,Std,ADVANCE,18.0,London Paddington,oxford,21/03/2024,07:45:00,9:15 AM,09:15:00,on time,,0
860de888-c861-4ff2-a531,01-01-2024,9:52 PM,STATION,CONTACTLESS,,Standard,Advance,None, Liverpool Lime Street,Manchester Piccadilly,2024-01-02,20:15:00,8:45 PM,20:45:00,OnTime,,no
f45f220f-ac1e-45fe-b732,18/01/2024,20:32:08,Station, CONTACTLESS,,Standard,Advance  ,35.0,london kings cross,York,19/01/2024,17:45:00,19:35:00,19:35:00,On Time,,NULL
9c820b2d-d2a5-466c-91d0,03/12/2024,04:06:44,Online,Contact less, Adult,Standrd,off-peak,NULL,Manchester Piccadilly,liverpool lime street,2024/03/12,05:30:00,06:00:00,06:00:00,OnTime,,no
c0cf17ec-4015-4c95-a24a,01/14/2024,20:23:19,ONLINE,CC,,Standrd,Advance,8.00 GBP,london st pancras,Birmingham New Street,2024/01/15,18:45:00,8:05 PM,20:05:00, on time,,0
2274bf4d-6b5b-454a-941d,"April 12, 2024",14:54:44,station,n/a,,Standard,Advance,2.00 GBP,Manchester Piccadilly,Liverpool Lime Street,2024-04-13,13:15:00,13:45:00,1:45 PM, On Time,,false
edde1a82-dad6-4deb-914f,2024/01/22,07:59:52,Online, contactless,Senior,Standard,OFF-PEAK,,Manchester Piccadilly,LIVERPOOL LIME STREET,22/01/2024,09:15:00,09:45:00,9:45 AM,On Time,,No
f1704811-d65c-4326-8bb8,04/27/2024,8:02 AM,Online,Debit Card,,Standard,advance,72000.0,London Euston, Manchester Piccadilly,2024-04-28,06:30:00,08:20:00,08:20:00,On Time,,No
825dee35-eee4-48af-bc7a,18-03-2024,12:44:36,Station,Credit Card,,Standrd,OFF-PEAK,19.0,LONDON PADDINGTON,reading,2024/03/18,14:00:00,15:00:00,15:00:00,on time,,N
dbf94197-3713-4709-97e6,03/24/2024,08:21:20,Online,CONTACTLESS,,Standard,Advance,8.0,London St Pancras, BIRMINGHAM NEW STREET  ,03/25/2024,06:45:00,08:05:00,08:05:00,On Time,,FALSE
774b4037-17aa-4d7b-8e93,04/15/2024,6:39 AM,Online  ,,,STANDARD,Anytime,11.0,Reading,Oxford  ,04/15/2024,08:00:00,8:25 AM,08:25:00,On Time,,false
53523dbf-797e-4093-855a,2024-01-29,04:56:25,Online,CC, Senior  ,Standard  ,Anytime,3.0,MANCHESTER PICCADILLY,Liverpool Lime Street  ,01/29/2024,06:15:00,6:45 AM,06:45:00, On Time  ,,no
e70b48ce-018c-4f7f-9652,01/23/2024,19:22:29,Online,Credit Card,Senior, First Class,advance,6.0, manchester piccadilly  ,Liverpool Lime Street,01/24/2024,18:45:00,19:15:00,19:15:00,on time,N/A,FALSE
5b1fe97e-ba34-4a72-a2a8,01/15/2024,16:00:49,STATION,Credit Card,None,standard,Anytime,£5.00,Manchester Piccadilly,Liverpool Lime Street,15-01-2024,17:45:00,18:15:00,18:15:00,On Time  ,,no
0d563d6c-1cf4-49f8-a180,01/04/2024,16:10:56,Online,CC,,Standard, ANYTIME,£18.00,Reading,Swindon,04-01-2024,5:45 PM,18:30:00,18:30:00,On-Time,,No
24f1095c-3b94-4600-8ae7,2024/03/08,2:17 AM,Online,Contactless,,Standard,Off-Peak,10.0,london euston,Birmingham New Street,08-03-2024,03:45:00,05:05:00,05:05:00,ON TIME,,N
aa36a0db-1269-46e6-9f4c,03/22/2024,06:05:04,online,Credit Card,,Standrd, Anytime,18.0,READING  , SWINDON,2024-03-22,7:30 AM,08:15:00,08:15:00,On Time,,false
616873921c9d4e6ea464,2024-02-01,09:30:29,station,CONTACTLESS  ,,Standrd,Off-Peak,£10.00,London Euston,birmingham new street,2024/02/01,11:00:00,12:20:00,1:05 PM,delayed,Staff Shortage,FALSE
6d75dbd8-f1a2-45a5-bff4,15-02-2024,08:23:15, ONLINE,n/a,-,Std,Advance,,London Paddington,Reading,16-02-2024,06:45:00,07:45:00,07:45:00,ON TIME,,FALSE
a63829c7-b368-4e24-a7a5,2024-04-11,03:22:13,Online  , CONTACTLESS,,Std, Advance,8.0,York  ,Durham,2024-04-12,01:45:00,02:35:00,02:35:00,On Time,,no
d63c80e6-e914-4a57-a420,26-04-2024,17:22:46,online  ,Credit Card,,STANDARD, ANYTIME,-13.0,Birmingham New Street  ,NUNEATON,2024-04-26,6:45 PM,19:05:00,19:05:00,On Time,,N
17731bb5-b9b8-4ca3-8e1e,04/08/2024,10:29:40,Online,Credit Crad, ADULT,Standard,ADVANCE,2.0,Manchester Piccadilly,Liverpool Lime Street,2024-04-09,8:45 AM,9:15 AM,09:15:00,On Time  ,,NULL
d208979bc53340fa919a,23/03/2024,15:09:35,Online, Contactless,Adult,Standard  , advance,5.0,London St Pancras,BIRMINGHAM NEW STREET,24-03-2024,13:30:00,2:50 PM,14:50:00,On Time,,false
99cb4496-f69d-4757-bf52,26-02-2024,15:02:07,Station,DEBIT CARD,,Standard  ,Off-Peak,43.0,edinburgh waverley, LONDON KINGS CROSS,02/26/2024,3:30 PM,7:50 PM,20:03:00, Delayed,Staffing  ,yes
76d185a2-0dc0-4b76-be53,03/15/2024,09:00:14,Station,Credit Card,disabled,First Class,Off-Peak  ,-10.0, Liverpool Lime Street,MANCHESTER PICCADILLY,15/03/2024,10:30:00,11:00 AM,11:00:00, On Time,NULL,N
5608f68d-0995-4e1f-a11a,2024/03/28,08:10:09,Station,credit card  ,Disabled,STANDARD  ,Advance,15.0,Birmingham New Street,London St Pancras,2024-03-29,06:30:00,7:50 AM,7:50 AM,On Time,,FALSE
c742596a-9d77-4f66-b0a7,03/15/2024,13:00:30,Station,CC,,Standard,Advance,7.00 GBP,London Euston,BIRMINGHAM NEW STREET  ,2024-03-16,11:30 AM,12:50:00,12:50 PM, On Time,,0
ab9c4516-44f3-4dd7-89e9,2024-02-21,1:29 PM,ONLINE,Credit Card,Senior,Std, Advance,23.0,London Kings Cross, York,27/02/2024,09:30:00,11:20:00,11:20:00,on time,,N
53122d58-3fde-4182-a2cc,02/01/2024,11:59:17,STATION,Contactless,Senior  ,Standard,off-peak,3.0,MANCHESTER PICCADILLY  ,liverpool lime street,2024-02-01,13:15:00,13:45:00,13:45:00,On Time,,no
889C8D97-2124-4D76-8A54,01/20/2024,14:33:17,Station,Credit Card,,Standard,Off-Peak,53.0, London Kings Cross  ,YORK,01/20/2024,16:00:00,17:50:00,5:50 PM,ON TIME,,no
3ed03373-4b89-4e41-a0ac,04/28/2024,07:46:58,ONLINE,n/a,,Standard,off-peak,5.0,Liverpool Lime Street,MANCHESTER PICCADILLY,2024-04-28,9:15 AM,09:45:00,09:45:00,on time,,no
5217b009-8b42-4c8f-aad4,2024-03-09,3:17 PM,Station,CONTACTLESS,N/A,Standrd,Off-Peak,53.0,London Kings Cross,York,03/09/2024,17:45:00,19:35:00,19:35:00,on time,,N/A
67b6186d-00ca-4061-8cc0,12/02/2024,07:21:22,Online  ,Credit Card,, standard,Advance,13.0,London Paddington,Reading  ,2024-02-13,05:45:00,06:45:00,06:45:00,OnTime,,N
319e8154-dbd4-41db-9ddc,01/24/2024,17:40:50,Station,Credit Card,,Standard,Off-Peak,-12.0,London St Pancras,Birmingham New Street,2024/01/24,19:00:00,8:20 PM,20:20:00,on time  ,,false
28551CA7-0DB2-4CD9-992D,02-03-2024,06:43:07,Online  ,credit card,Disabled,STANDARD,OFF-PEAK,, London Euston,Manchester Piccadilly,03/02/2024,08:00:00,09:50:00,9:50 AM,on time  ,,FALSE
5d82ae73-abf2-42da-b9d5,2024-04-27,12:43 PM,Station,Contactless,,first class,Advance,10.0,MANCHESTER PICCADILLY,liverpool lime street,2024-04-28,11:00:00,11:30:00,12:30:00,Delyed, STAFF SHORTAGE,
b75d59f0-1dae-42c4-8396,03/22/2024,7:45 AM,online, Credit Card,NULL,Std,Advance,3.0,Manchester Piccadilly,liverpool lime street  ,"March 23, 2024",07:15:00,07:45:00,07:45:00,On Time,,false
53c726c6-1eea-4eab-8194,11/04/2024,00:09:11,Online,n/a,,Standrd, Off-Peak  ,5.0,Liverpool Lime Street,Manchester Piccadilly,2024-04-11,01:30:00,02:00:00,02:00:00,OnTime,,FALSE
eed1b484-3abe-4bc7-a3ce,09/04/2024,10:22 AM,ONLINE,Contact less,NULL,Standard,Off-Peak,10.0,London Euston,Birmingham New Street,2024/04/09,11:45:00,13:05:00,n/a,On Time,,FALSE
d7ade98c-aa9e-4799-8af0,01/22/2024,19:41:26,Station,CREDIT CARD  ,,Standard,Advance,3.0,Manchester Piccadilly,Liverpool Lime Street,2024-01-23,17:45:00,6:15 PM,19:25:00,Delayed,Staffing  ,FALSE
b83413fd-d21d-454f-8c2c,02/16/2024,11:39 AM,Station,credit card,,STANDARD,Advance  ,, Manchester Piccadilly,Liverpool Lime Street  ,02/28/2024,10:00 AM,10:30 AM,10:30:00,on time,,false
fd4f0a27f3b14f5fa1de,13-01-2024,20:31:28,station,NULL,,Standrd, advance  ,35.0,London Kings Cross,York,02-02-2024,17:45:00,19:35:00,,CANCELLED,Weather Conditions,No
12bcc4ae-10e8-4ab1-bf6c,01/28/2024,11:12 PM,Station,CREDIT CARD,,Standard,ADVANCE,6.0,Birmingham New Street,Liverpool Lime Street,2024-01-29,21:30:00,23:00:00,11:00 PM,on time  ,,N
528d20ef-5f36-4cab-be68,18/04/2024,09:28:19,Station,Creditcard,,Standard,OFF-PEAK,£5.00,Liverpool Lime Street,Manchester Piccadilly,"April 18, 2024",10:45:00,11:15:00,11:15:00,On Time,,0
f29300c5-94fb-4f2a-a348,20/01/2024,03:06:20,Online, Credit Card,,Standard,Off-Peak,33.0,Birmingham New Street, LONDON ST PANCRAS,20-01-2024,04:30:00,05:50:00,5:50 AM,OnTime,,no
e1238f22-500e-4abd-bd78,01/12/2024,06:37:19,STATION,Credit Card,,Std,Anytime,151.0, Liverpool Lime Street,London Euston,01/12/2024,8:00 AM,10:15:00,10:15:00,OnTime,,false
4e8a6e9e-8301-4f6c-81f1,21/01/2024,18:20:35,ONLINE,Credit Card,SENIOR  ,Standard,Off-Peak,2.0,manchester piccadilly,Liverpool Lime Street,21-01-2024,18:45:00,19:15:00,19:15:00,ON TIME,,false
b14e8b11-3587-4cdc-8fc2,2024/03/28,13:29:39,Online,Credit Card,None,standard  ,advance,23.0,London Kings Cross,York,2024/03/29,09:30:00,11:20:00,11:20:00, on time,,
d7e1428a5c9141ee9ba7,04/01/2024,9:41 AM,online,Contact less,,Standard,advance  ,13.0,London Paddington,Reading,2024-01-05,08:00:00,9:00 AM,9:00 AM,OnTime,,FALSE
853516b2-5478-4592-93f3,05/03/2024,07:41:37,Online  ,Contacless,,Standard  ,Advance,3.0,Manchester Piccadilly,LIVERPOOL LIME STREET,06-03-2024,06:00:00,6:30 AM,06:30:00, On Time,,FALSE
5e25673a-2d48-429b-a9f8,30-04-2024,07:15:49,Online,credit card,,Standard,Anytime  ,70.0,London Kings Cross,YORK,30/04/2024,8:45 AM,10:35:00,10:35:00,on time  ,,No
3801b739-a53b-44e1-9b72,2024-01-20,3:06 PM,ONLINE,Contact less,adult  ,Standard  ,Advance,N/A,Manchester Piccadilly,sheffield,21-01-2024,13:30:00,14:15:00,2:15 PM,On Time  ,,no
eaa4d466-7183-43e5-91a3,2024/04/07,05:53:14,Online  ,debit card  ,,Standard  ,OFF-PEAK,£53.00,London Kings Cross,York,04/07/2024,07:15:00,09:05:00,9:05 AM,On Time,,false
ba617d11-4835-4a5e-a900,"February 14, 2024",17:31:05, Station,Credit Card,Adult,Std,Advance,4.0,london euston,birmingham new street,2024-02-19,16:00:00,5:20 PM,17:20:00,on time,,No
a704baeb-9773-43ee-8ae1,2024-04-06,6:40 PM,station, CREDIT CARD,,Std, Advance,3000.0,manchester piccadilly  ,Liverpool Lime Street  ,04/07/2024,17:00:00,5:30 PM,5:30 PM, ON TIME,,no
3d4fc60e-52fb-4e8c-ac64,2024/01/24,09:47:44,Station  ,Credit Card, Disabled,FIRST CLASS, advance  ,35.00 GBP,London Euston,Birmingham New Street,25-01-2024,8:15 AM,09:35:00,9:35 AM, On Time,,FALSE
1DB20ABB-72CB-4075-A0D7,23-02-2024,03:01:00,Online,CONTACTLESS  ,Disabled  , Standard  ,Advance,2.0,LIVERPOOL LIME STREET,MANCHESTER PICCADILLY  ,2024-02-26,01:30:00,02:00:00,,on time,,FALSE
d60d4071-76b3-4db5-a2ef,22/04/2024,18:12:17,online, credit card,Senior,Standard  ,anytime,31.0, London St Pancras,Leicester,2024/04/22,18:45:00,19:45:00,19:45:00,On Time,,false
b69829bc-d712-40a3-898a,2024-03-12,5:11 AM,Online  ,Credit Card,Disabled,Standard,Anytime,7.0, York,Doncaster  ,"March 12, 2024",6:30 AM,07:00:00,7:50 AM,DELAYED, Staffing,N
468de3e9-3bec-4186-a645,15/02/2024,08:25:17, Online  ,-,,Standard,Advance  ,8.0,london st pancras,Birmingham New Street,2024/02/27,06:45:00,8:05 AM,08:05:00,On Time,,No
1eb63cee-583d-4c08-8d4c,2024-01-18,5:02 PM,Station,Contactless,,Standard,Anytime  ,25.0,London Paddington,reading  ,2024-01-18,18:30:00,19:30:00,19:30:00, on time,,false
7062b2d0-1a9e-4dd6-93db,05/02/2024,14:06:11,Online,Credit Card,ADULT  ,STANDARD, Advance,5.0,London St Pancras  ,birmingham new street,06-02-2024,12:30:00,13:50:00,13:50:00,On Time,,NULL
084db1b2-a8e7-4216-9398,01/21/2024,03:45:35,Online,Credit Card, Disabled,first class  ,Off-Peak,27.0,london paddington,Reading,2024-01-21,5:15 AM,06:15:00,,ON TIME,,No
96a4a537-1c68-4e6d-b544,2024/02/05,07:45:32,Online  ,Debit Card, Senior  ,Standard,Off-Peak,3.0,Manchester Piccadilly  ,Liverpool Lime Street,2024-02-05,09:15:00,09:45:00,,Cancled,Signal Failure,no
ef579bc8-c330-4256-8f84,2024-04-08,07:19:07,Online,Creditcard,,Standrd, Anytime,-70.0,LONDON KINGS CROSS,york,08-04-2024,07:45:00,9:35 AM,09:35:00,On Time,,0
6b108f90-304b-4fe6-8a49,2024-02-02,2:38 PM,Station,,,first class,Anytime,20.0,LIVERPOOL LIME STREET,Manchester Piccadilly,02/02/2024,4:00 PM,4:30 PM,16:30:00,OnTime,,N
1c895359-748c-423b-b553,28-01-2024,10:28:40,Station,Credit Crad,senior  ,Standard,Advance,4.0, London Euston,Birmingham New Street,14-02-2024,09:45:00,11:05:00,11:05 AM,On Time,,false
ff7455e2-9600-4e45-9f1c,02/07/2024,7:56 AM,Station  , Contactless,,First Class,Advance,57.0,London Kings Cross,York,2024-02-08,6:15 AM,8:05 AM,08:48:00,Delyed,TECHNICAL ISSUE,no
3fd82f0c-57b9-433b-a89b,03-02-2024,17:37:41,Station,CREDIT CARD,ADULT  ,standard,ADVANCE,-4.0,London Euston, BIRMINGHAM NEW STREET,2024/02/29,16:00:00,17:20:00,18:13:00,Delayed,Signal Failure,Yes
4c322498-47ea-47bb-b043,02/11/2024,17:31:22,Online,Contact less,,Standard  ,Off-Peak,n/a,London Euston,Birmingham New Street,11-02-2024,19:00:00,20:20:00,20:20:00, On Time,,0
5b028b96-142c-4195-b999,2024-02-01,00:40:16,station,Contactless,, Standard, OFF-PEAK,, Liverpool Lime Street, manchester piccadilly,01-02-2024,02:00:00,02:30:00,, On Time  ,n/a,No
2a6b300b-285b-49ba-a567,2024-04-13,22:40:14,Online, Credit Card, Senior,Standrd, Advance,-2.0, liverpool lime street  ,MANCHESTER PICCADILLY,14/04/2024,00:00:00,00:30:00,,on time,,FALSE
03340db6-d952-4827-a9c0,2024/03/24,05:19:49,Station  ,Credit Card,,Standard,Off-Peak,5.0,liverpool lime street,Manchester Piccadilly,03/24/2024,06:45:00,07:15:00,07:15:00, on time  ,,no
96c1a4fa-06b3-4f40-9d1e,2024-03-15,05:51:46,Station,Contactless,NULL, Standard, Advance  ,,London Euston, Birmingham New Street,"March 16, 2024",4:15 AM,5:35 AM,05:35:00,On Time,,false
aee27b1e-aa2d-4bb7-95e9,2024-04-28,18:28:43,Online,Contacless,NULL,Standard,Advance,,Manchester Piccadilly,Liverpool Lime Street,29-04-2024,16:45:00,5:15 PM,17:15:00,On-Time,,false
acb9f1bb-ced0-417b-8c61,04/20/2024,11:38:52,Online  ,Contactless,,Std,Off-Peak,None, London Kings Cross,YORK,04/20/2024,1:00 PM,14:50:00,2:50 PM,on time  ,,no
9c998370-25f2-4070-8ad2,2024-03-03,07:34:27,Online,CONTACTLESS,,standard,Off-Peak,19.0, London Paddington,Reading,2024-03-03,09:00:00,10:00:00,10:00 AM,On Time,,no
DA6E633FF323482AAA59,04/19/2024,13:43:47,Station, Debit Card,,Std,Off-Peak,10.0,london euston,Birmingham New Street  ,2024-04-19,15:00:00,4:20 PM,16:20:00,On Time,,NULL
89e41df0-3865-40d2-a1c1,2024-04-27,23:10:55,Station,CREDIT CARD,-,Standard, Advance,13.0,London Paddington,Reading,28/04/2024,21:30:00,22:30:00,10:30 PM,On-Time,,N
3c6f5d5b-a8ed-465a-9c90,09-03-2024,05:44:32,Online,Creditcard,,first class, Off-Peak,88.0,Birmingham New Street,London St Pancras,09/03/2024,7:00 AM,8:20 AM,08:20:00,On Time,,no
159cf2c3-230f-46bc-a09c,03/07/2024,7:52 AM,Station,Contactless,NULL,Standard,Advance,35.0,london kings cross, York  ,08/03/2024,06:15:00,08:05:00,N/A,ON TIME,,No
6c0367be-cc7c-4e46-b53b,01/26/2024,12:55 AM, station  ,Credit Card,Disabled, Standard, Off-Peak,7000.0,London Euston,BIRMINGHAM NEW STREET,2024-01-26,02:15:00,03:35:00,03:35:00,ON TIME,,
fe8ba629-8815-40fc-a16a,2024-03-17,19:26:45,Online  ,credit card,Senior,Standard  ,Advance  ,16.0, London St Pancras,leicester,18/03/2024,18:45:00,19:45:00,19:45:00,On Time,,no
9e0d6bc7-5245-4296-81a2,2024-04-26,09:45:31,Online,Credit Card,Adult,Standrd,ADVANCE,5.0,london st pancras  ,Birmingham New Street,"April 27, 2024",08:15:00,09:35:00,09:35:00,on time,,FALSE
0ad47f30-add9-4e61-a443,19-02-2024,01:24:40,Station  , Contactless,,Std,Advance,21000.0,Birmingham New Street  ,London Euston,02/20/2024,23:45:00,01:05:00,01:05:00,On-Time,,FALSE
ece75c3d4efa4384a819,28/01/2024,19:27:19,station,Credit Crad,N/A,Standard  ,Advance,£23.00, london kings cross,York,2024/01/29,5:45 PM,19:35:00,19:35:00,On Time  ,,no
5abb28ba-a770-4033-a881,2024-01-18,14:37:51,Station,Debit Card,Disabled,Standard,Anytime,11.0,London St Pancras,Birmingham New Street,2024-01-18,16:00:00,17:20:00,5:20 PM,ON TIME,None,no
1b9a4046-3968-411f-82b0,2024-03-15,21:33:21,Station, Credit Card,NULL,Standard,Advance,13.0,London Paddington,Reading  ,03/16/2024,20:00:00,9:00 PM,21:00:00,OnTime,,FALSE
4655d9d96c4c470f8fd8,01/15/2024,18:59:48,Station,contactless,,Standard,Advance,None,Liverpool Lime Street,Manchester Piccadilly,16-01-2024,5:15 PM,17:45:00,17:45:00,On Time,,0
5c539565-07d6-4d3c-adc2,11-03-2024,15:46:22,Station,Creditcard,Adult,Standard,Advance,2.0,Manchester Piccadilly,Liverpool Lime Street,2024-03-12,2:15 PM,14:45:00,14:45:00,On Time,,0
16d404cd-fb9d-45e7-b4b6,28/01/2024,16:11:04,station,Credit Card,,standard,Off-Peak,4.0, manchester piccadilly,LIVERPOOL LIME STREET,01/28/2024,17:45:00,18:15:00,18:15:00,ON TIME  ,,FALSE
dcfc6f2d6acc424188c4,2024-01-25,6:32 PM,Online  ,Credit Crad,Adult, Standard,Off-Peak,7.0,London Euston  ,Birmingham New Street,01/25/2024,20:00:00,21:20:00,21:20:00,On Time,,0
57da8684-68a8-426a-afdb,04/14/2024,13:53:24,Station,contactless,,Standard  ,ADVANCE,£35.00,LONDON KINGS CROSS,York,04/15/2024,12:15:00,14:05:00,14:05:00,On Time,,no
b5563897-5ea9-4d30-91d8,2024-01-23,13:22:16,Online,Contact less,,STANDARD,Advance  ,7.0,London Euston, Birmingham New Street,24-01-2024,11:45 AM,13:05:00,,ON TIME  ,,0
3a892b9d-c34e-45e0-8029,03/17/2024,07:54:28,ONLINE,Debit Crad, Adult,Standard, Off-Peak,3.00 GBP,MANCHESTER PICCADILLY,Liverpool Lime Street,2024/03/17,9:15 AM,09:45:00,09:50:00,Delayed,n/a,N
0ab733aa-df2b-461b-b234,01/10/2024,01:11:11,Online,Credit Card,,Standard,Advance,3.0,Liverpool Lime Street,Manchester Piccadilly,2024-01-11,23:30:00,00:00:00,00:00:00,On Time,,N
f72ea4f8-2037-48d6-968f,2024-01-25,09:51:30, Station  ,credit card,,FIRST CLASS  ,off-peak,14.0,Manchester Piccadilly,liverpool lime street,25-01-2024,11:15:00,11:45:00,11:45:00,On Time,-,No
465ded16-22b3-4205-8c1b,20/01/2024,03:01:53,STATION,Contactless,,standard,Off-Peak  ,12.0,London St Pancras,Birmingham New Street,2024-01-20,04:30:00,05:50:00,05:50:00,On-Time,N/A,no
fa3851ee-9036-4169-b7a1,04/23/2024,2:47 AM,Station  ,contactless,ADULT,Std,OFF-PEAK,7.0,LONDON EUSTON, Birmingham New Street,2024-04-23,04:15:00,05:35:00,05:35:00,OnTime,,FALSE
b868204d-cf51-4016-8aef,14/04/2024,19:35:40,Station,Credit Card,,Standard,Advance,3.0,manchester piccadilly,Liverpool Lime Street,15-04-2024,17:45:00,18:15:00,,Cancelled,weather,yes
da10b7e1-30b5-4d7a-9177,22-03-2024,7:33 AM,Station,N/A,Adult,Standard,Off-Peak,10.0,manchester piccadilly, Leeds  ,2024-03-22,9:00 AM,09:45:00,11:56:00,Delayd,signal failure,0
10b4f28c-ab38-4671-8f87,2024/03/10,7:18 AM,Online,CREDIT CARD,,Standard, Off-Peak,-26.0,LONDON PADDINGTON  ,Oxford,10/03/2024,07:45:00,9:15 AM,9:15 AM,ON TIME,,FALSE
d4cae15e-e2de-45da-823a,13/03/2024,19:36:42,Station,Credit Card,,Standard,advance,3.0,Manchester Piccadilly,Liverpool Lime Street,14-03-2024,17:45:00,18:15:00,18:15:00,OnTime,,no
69ecbcd6-784a-4da1-809e,2024-01-16,07:17:28,Online,Credit Card  ,,Standard, Anytime  ,35.0,london paddington,oxford  ,2024-01-16,07:45:00,09:15:00,09:15:00,On Time,,0
f96e5892-3e07-4d6a-ad54,15-04-2024,13:36:29, Online,credit card,,standard,Off-Peak,12.0,LONDON ST PANCRAS,birmingham new street,"April 15, 2024",15:00:00,16:20:00,4:20 PM,OnTime,,N
30b9305db4554f249f85,2024/01/12,15:41:12, STATION  ,Credit Crad,,standard,Anytime,,Liverpool Lime Street, MANCHESTER PICCADILLY,01/12/2024,17:00:00,17:30:00,17:30:00, On Time,,N
7c7dec6d-4bd3-418c-b4d1,2024-01-31,03:17:54,ONLINE,Contactless,, STANDARD,Advance,8.0, York,DURHAM,02/01/2024,01:45:00,2:35 AM,,Cancelled,Staffing  ,Yes
e9cc1f00-7351-4f9c-8701,2024/03/04,8:08 AM,Online  , Contactless,SENIOR,First Class,Advance,,Birmingham New Street  , london paddington,05/03/2024,6:30 AM,8:00 AM,08:00:00,on time,,false
857ca80d-9a3c-4c44-969d,01/20/2024,13:33:14,Online,Contactless,,Standard,ADVANCE,8.0,London St Pancras, Birmingham New Street,2024-01-21,12:00:00,13:20:00,1:20 PM,on time,NULL,0
f270ade3-a2bc-42e3-800b,03/19/2024,08:04:06,Online, Credit Card,,Standard,Advance,3.0,Manchester Piccadilly  ,Liverpool Lime Street  ,20-03-2024,06:30:00,07:00:00,7:00 AM,On Time,,No
e696633b-727c-4047-931f,"April 12, 2024",05:45:09,online, Contactless,N/A,Std,anytime,13.0,LONDON EUSTON, birmingham new street,2024-04-12,07:15:00,08:35:00,08:35:00,On Time,,false
6e8eb758-802f-43ae-b70e,2024/03/29,3:32 AM,online,Credit Card,,Standard,Advance,-35.0,London Kings Cross,york,03/30/2024,02:00:00,03:50:00,03:50:00,On Time  ,,No
be826c41-d24e-4086-8550,01/02/2024,10:51:36,Station,Debit Crad,Adult,Standard,Off-Peak  ,3.0,Liverpool Lime Street,Manchester Piccadilly,2024-01-02,11:15:00,11:45:00,12:17:00,Delayed,TECHNICAL ISSUE  ,-
0F82C06E-6B83-4335-9DA4,2024-04-18,17:27:59,Online,Contactless,, First Class,ANYTIME,£19.00, Manchester Piccadilly  , Liverpool Lime Street  ,18/04/2024,18:45:00,19:15:00,19:15:00,ON TIME,,no
